Year,Week,0-14,15-64,65-74,75-84,85+,0-14.1,15-64.1,65-74.1,75-84.1,85+.1
2000,1,39,1591,1205,874,442,0.0005335263703606,0.0063735529320148,0.0509654039972028,0.101552716277138,0.249042397452769
2000,1,42,617,816,1155,1132,0.0006029123791376,0.0024334142025418,0.0241150450907672,0.0672546068497163,0.22691076303659
2000,1,81,2208,2021,2029,1574,0.0005673842082567,0.0043881047529024,0.0351592686894845,0.0787046898517766,0.232718249168026
2000,2,51,1637,1179,945,486,0.0006976883304715,0.0065578291324376,0.0498657355292133,0.109802422061665,0.27383394833042
2000,2,41,650,840,1259,1204,0.0005885573224915,0.0025635643948981,0.0248243111228486,0.0733104329210328,0.241343249731497
2000,2,92,2287,2019,2204,1690,0.0006444363846866,0.0045451066892608,0.0351244747570852,0.085492920864128,0.249869022296038
2000,3,49,1635,1354,1034,550,0.0006703280037863,0.0065498171237235,0.0572673502176038,0.120143602552129,0.30989438597064
2000,3,40,693,993,1345,1277,0.0005742022658453,0.0027331540394837,0.0293458820773675,0.0783181352492368,0.255976187630499
2000,3,89,2328,2347,2379,1827,0.0006234221547512,0.0046265887068645,0.040830679670569,0.0922811518764793,0.27012467676619
2000,4,49,1641,1415,1076,625,0.0006703280037863,0.0065738531498656,0.0598473416232713,0.125023710199314,0.352152711330273
2000,4,35,671,998,1456,1414,0.0005024269826147,0.0026463872445795,0.0294936458340511,0.0847815649984303,0.283438002591641
2000,4,84,2312,2413,2532,2039,0.0005883984381921,0.0045947908463363,0.0419788794397457,0.0982160052758494,0.301469193172557
2000,5,44,1643,1353,1188,575,0.0006019271870735,0.0065818651585797,0.0572250552765273,0.138037330591808,0.323980494423851
2000,5,35,702,998,1501,1435,0.0005024269826147,0.00276864954649,0.0294936458340511,0.0874018743562114,0.287647477877656
2000,5,79,2345,2351,2689,2010,0.000553374721633,0.0046603739336758,0.0409002675353676,0.104306018241216,0.297181499890554
2000,6,54,1584,1222,997,497,0.0007387288204992,0.0063455109015156,0.0516844179955036,0.115844460101037,0.280031836049833
2000,6,41,670,883,1355,1288,0.0005885573224915,0.0026424432993565,0.0260950794303278,0.0789004262176326,0.258181150875554
2000,6,95,2254,2105,2352,1785,0.000665450614622,0.0044795236019212,0.0366206138502547,0.0912338248060023,0.26391491408191
2000,7,53,1524,1149,901,446,0.0007250486571567,0.0061051506400946,0.0485968872969178,0.104689928336043,0.251296174805283
2000,7,44,611,791,1182,1140,0.0006316224924299,0.0024097505312042,0.0233762263073491,0.068826792464385,0.228514372669357
2000,7,97,2135,1940,2083,1586,0.0006794601012456,0.0042430270142422,0.0337501144273131,0.0807993439927308,0.23449246707782
