Year,Week,0-14,15-64,65-74,75-84,85+,0-14.1,15-64.1,65-74.1,75-84.1,85+.1
2000,15,30,580,399,402,153,0.0006349770962811,0.0038206500133687,0.0312532916403189,0.0738590413998112,0.189882798207999
2000,15,33,249,221,304,179,0.0007585406639504,0.0016862396611199,0.0200983111489878,0.0616597327204528,0.160840466894693
2000,15,63,829,620,706,332,0.0006942119093154,0.0027682010154849,0.0260914165382078,0.0680607603576401,0.173037053707388
2000,16,29,531,400,375,153,0.0006138111930717,0.0034978709605151,0.031331620692049,0.0688983595147492,0.189882798207999
2000,16,27,288,206,272,168,0.0006206241795958,0.0019503494875603,0.0187341723832194,0.0551692345393525,0.150956415856472
2000,16,56,819,606,647,321,0.0006170772527248,0.0027348089646346,0.0255022555196032,0.0623729631039563,0.167303898313468
2000,17,28,568,395,384,130,0.0005926452898624,0.0037416020820576,0.0309399754333984,0.0705519201431032,0.16133832527477
2000,17,32,209,214,262,164,0.0007355545832246,0.0014153577878476,0.0194617130582959,0.0531409538577586,0.147362215478937
2000,17,60,777,609,646,294,0.000661154199348,0.0025945623510636,0.0256285043093042,0.0622765597606735,0.153231607801121
2000,18,39,570,388,377,123,0.0008254702251655,0.0037547767372761,0.0303916720712876,0.0692658174321612,0.152650876990744
2000,18,24,231,212,257,178,0.0005516659374185,0.0015643428181473,0.0192798278895268,0.0521268135169617,0.159941916800309
2000,18,63,801,600,634,301,0.0006942119093154,0.0026747032731042,0.0252497579402011,0.0611197196412802,0.156879979415433
2000,19,33,544,366,332,128,0.0006984748059092,0.0035835062194355,0.0286684329332249,0.0609980142903913,0.15885619719362
2000,19,21,282,194,250,161,0.0004827076952412,0.0019097172065695,0.0176428613706047,0.050707017039846,0.144666565195785
2000,19,54,826,560,582,289,0.0005950387794132,0.0027581834002298,0.0235664407441877,0.0561067457905758,0.150625628076612
2000,20,31,558,362,389,143,0.0006561429994905,0.003675728805965,0.0283551167263044,0.0714705649366332,0.177472157802247
2000,20,27,248,224,243,174,0.0006206241795958,0.001679467614288,0.0203711389021415,0.0492872205627303,0.156347716422774
2000,20,58,806,586,632,317,0.0006391157260364,0.0026913992985293,0.0246605969215965,0.0609269129547146,0.165219114533861
2000,21,44,542,339,382,152,0.0009312997412123,0.0035703315642169,0.0265535485365116,0.0701844622256912,0.188641734167424
2000,21,30,235,195,255,165,0.0006895824217731,0.0015914310054746,0.0177338039549892,0.051721157380643,0.14826076557332
2000,21,74,777,534,637,317,0.0008154235125293,0.0025945623510636,0.022472284566779,0.0614089296711285,0.165219114533861
2000,22,39,530,422,354,121,0.0008254702251655,0.0034912836329059,0.0330548598301117,0.0650400513819233,0.150168748909594
2000,22,24,254,183,279,171,0.0005516659374185,0.0017200998952789,0.0166424929423745,0.0565890310164682,0.153652066139623
2000,22,63,784,605,633,292,0.0006942119093154,0.0026179367866588,0.0254601725897028,0.0610233162979974,0.152189215911317
2000,23,41,545,358,359,129,0.0008678020315842,0.0035900935470447,0.0280418005193839,0.0659586961754532,0.160097261234195
2000,23,24,243,228,242,159,0.0005516659374185,0.001645607380129,0.0207349092396797,0.049084392494571,0.142869465007018
2000,23,65,788,586,601,288,0.000716250382627,0.0026312936069989,0.0246605969215965,0.0579384093129486,0.15010443213171
2000,24,22,551,333,393,125,0.0004656498706061,0.0036296175127002,0.0260835742261308,0.0722054807714572,0.155133005071895
2000,24,29,237,168,241,151,0.0006665963410473,0.0016049750991382,0.0152783541766061,0.0488815644264116,0.135681064251948
2000,24,51,788,501,634,276,0.0005619810694458,0.0026312936069989,0.021083547880068,0.0611197196412802,0.143850080792889
2000,25,30,560,336,328,124,0.0006349770962811,0.0036889034611836,0.0263185613813212,0.0602630984555673,0.153891941031319
2000,25,31,249,214,226,164,0.0007125685024989,0.0016862396611199,0.0194617130582959,0.0458391434040208,0.147362215478937
2000,25,61,809,550,554,288,0.0006721734360038,0.0027014169137844,0.0231456114451844,0.0534074521786581,0.15010443213171
2000,26,28,566,373,402,149,0.0005926452898624,0.0037284274268391,0.0292167362953357,0.0738590413998112,0.184918542045698
2000,26,25,255,225,249,139,0.0005746520181442,0.0017268719421107,0.020462081486526,0.0505041889716866,0.124898463119343
2000,26,53,821,598,651,288,0.0005840195427574,0.0027414873748047,0.0251655920804005,0.0627585764770874,0.15010443213171
2000,27,31,585,344,331,132,0.0006561429994905,0.003853586651415,0.0269451937951622,0.0608142853316853,0.163820453355921
2000,27,31,276,197,229,161,0.0007125685024989,0.0018690849255786,0.0179156891237583,0.046447627608499,0.144666565195785
2000,27,62,861,541,560,293,0.0006831926726596,0.0028750555782057,0.0227668650760814,0.0539858722383547,0.152710411856219
2000,28,28,565,317,349,116,0.0005926452898624,0.0037218400992298,0.0248303093984489,0.0641214065883933,0.143963428706718
2000,28,25,234,196,253,152,0.0005746520181442,0.0015846589586428,0.0178247465393738,0.0513155012443242,0.136579614346332
2000,28,53,799,513,602,268,0.0005840195427574,0.0026680248629342,0.021588543038872,0.0580348126562313,0.139680513233675
2000,29,34,550,341,327,132,0.0007196407091186,0.003623030185091,0.0267102066399718,0.0600793694968613,0.163820453355921
2000,29,21,250,184,248,152,0.0004827076952412,0.0016930117079517,0.0167334355267591,0.0503013609035273,0.136579614346332
2000,29,55,800,525,575,284,0.000606058016069,0.0026713640680192,0.022093538197676,0.0554319223875964,0.148019648352103
2000,30,43,568,393,333,137,0.0009101338380029,0.0037416020820576,0.0307833173299382,0.0611817432490973,0.170025773558797
2000,30,24,239,233,231,140,0.0005516659374185,0.0016185191928018,0.0211896221616025,0.0468532837448177,0.125797013213726
2000,30,67,807,626,564,277,0.0007382888559387,0.0026947385036144,0.0263439141176099,0.0543714856114858,0.144371276737791
2000,31,28,587,334,303,119,0.0005926452898624,0.0038667613066335,0.0261619032778609,0.0556698744879174,0.147686620828444
2000,31,27,232,165,207,147,0.0006206241795958,0.0015711148649791,0.0150055264234524,0.0419854101089925,0.132086863874413
2000,31,55,819,499,510,266,0.000606058016069,0.0027348089646346,0.0209993820202673,0.0491657050742159,0.138638121343871
2000,32,29,502,341,355,112,0.0006138111930717,0.0033068384598467,0.0267102066399718,0.0652237803406293,0.138999172544418
2000,32,19,259,189,218,122,0.0004367355337896,0.0017539601294379,0.0171881484486819,0.0442165188587457,0.109623111514819
2000,32,48,761,530,573,234,0.0005289233594784,0.0025411350697033,0.0223039528471777,0.0552391157010308,0.121959851107014
2000,33,29,552,358,347,125,0.0006138111930717,0.0036362048403095,0.0280418005193839,0.0637539486709813,0.155133005071895
2000,33,19,275,188,225,139,0.0004367355337896,0.0018623128787468,0.0170972058642973,0.0456363153358614,0.124898463119343
2000,33,48,827,546,572,264,0.0005289233594784,0.0027615226053148,0.022977279725583,0.055142712357748,0.137595729454068
2000,34,25,504,311,354,134,0.0005291475802343,0.0033200131150652,0.0243603350880681,0.0650400513819233,0.166302581437071
2000,34,20,234,177,219,159,0.0004597216145154,0.0015846589586428,0.0160968374360671,0.0444193469269051,0.142869465007018
2000,34,45,738,488,573,293,0.000495865649511,0.0024643333527477,0.0205364697913636,0.0552391157010308,0.152710411856219
2000,35,41,546,340,331,140,0.0008678020315842,0.003596680874654,0.0266318775882417,0.0608142853316853,0.173748965680522
2000,35,34,263,195,231,167,0.0007815267446762,0.0017810483167652,0.0177338039549892,0.0468532837448177,0.150057865762088
2000,35,75,809,535,562,307,0.0008264427491851,0.0027014169137844,0.0225143674966794,0.0541786789249203,0.160007155084844
2000,36,28,579,395,346,124,0.0005926452898624,0.0038140626857594,0.0309399754333984,0.0635702197122753,0.153891941031319
2000,36,23,230,174,268,162,0.0005286798566927,0.0015575707713155,0.0158240096829135,0.0543579222667149,0.145565115290169
2000,36,51,809,569,614,286,0.0005619810694458,0.0027014169137844,0.0239451871132908,0.0591916527756247,0.149062040241906
2000,37,30,544,387,381,128,0.0006349770962811,0.0035835062194355,0.0303133430195574,0.0700007332669852,0.15885619719362
2000,37,28,215,179,241,152,0.0006436102603216,0.0014559900688384,0.0162787226048363,0.0488815644264116,0.136579614346332
2000,37,58,759,566,622,280,0.0006391157260364,0.0025344566595332,0.0238189383235897,0.0599628795218869,0.145934864572496
2000,38,46,568,334,347,105,0.0009736315476311,0.0037416020820576,0.0261619032778609,0.0637539486709813,0.130311724260391
2000,38,25,245,191,240,138,0.0005746520181442,0.0016591514737926,0.017370033617451,0.0486787363582522,0.123999913024959
2000,38,71,813,525,587,243,0.0007823658025619,0.0027147737341245,0.022093538197676,0.0565887625069897,0.12665061461113
2000,39,36,575,388,357,125,0.0007619725155373,0.0037877133753224,0.0303916720712876,0.0655912382580413,0.155133005071895
2000,39,24,236,197,210,168,0.0005516659374185,0.0015982030523064,0.0179156891237583,0.0425938943134707,0.150956415856472
2000,39,60,811,585,567,293,0.000661154199348,0.0027080953239545,0.0246185139916961,0.0546606956413342,0.152710411856219
2000,40,43,590,349,337,122,0.0009101338380029,0.0038865232894612,0.0273368390538128,0.0619166590839213,0.151409812950169
2000,40,26,233,187,239,136,0.00059763809887,0.0015778869118109,0.0170062632799127,0.0484759082900928,0.122202812836191
2000,40,69,823,536,576,258,0.0007603273292503,0.0027481657849747,0.0225564504265797,0.0555283257308792,0.134468553784657
2000,41,33,550,342,369,110,0.0006984748059092,0.003623030185091,0.0267885356917019,0.0677959857625132,0.136517044463267
2000,41,22,265,193,221,150,0.0005056937759669,0.0017945924104288,0.0175519187862201,0.0448250030632239,0.134782514157564
2000,41,55,815,535,590,260,0.000606058016069,0.0027214521442945,0.0225143674966794,0.056877972536838,0.13551094567446
2000,42,28,580,375,340,114,0.0005926452898624,0.0038206500133687,0.029373394398796,0.0624678459600393,0.141481300625568
2000,42,28,236,199,258,153,0.0006436102603216,0.0015982030523064,0.0180975742925275,0.0523296415851211,0.137478164440715
2000,42,56,816,574,598,267,0.0006170772527248,0.0027247913493796,0.0241556017627924,0.0576491992831002,0.139159317288773
2000,43,18,564,333,350,124,0.0003809862577686,0.0037152527716206,0.0260835742261308,0.0643051355470993,0.153891941031319
2000,43,20,226,197,235,137,0.0004597216145154,0.0015304825839883,0.0179156891237583,0.0476645960174553,0.123101362930575
2000,43,38,790,530,585,261,0.0004187309929204,0.0026379720171689,0.0223039528471777,0.0563959558204241,0.136032141619362
2000,44,31,574,376,353,134,0.0006561429994905,0.0037811260477131,0.0294517234505261,0.0648563224232172,0.166302581437071
2000,44,20,296,194,256,166,0.0004597216145154,0.0020045258622148,0.0176428613706047,0.0519239854488023,0.149159315667704
2000,44,51,870,570,609,300,0.0005619810694458,0.0029051084239709,0.0239872700431911,0.0587096360592108,0.156358783470531
2000,45,33,561,364,375,141,0.0006984748059092,0.0036954907887928,0.0285117748297646,0.0688983595147492,0.174990029721097
2000,45,28,231,198,253,165,0.0006436102603216,0.0015643428181473,0.0180066317081429,0.0513155012443242,0.14826076557332
2000,45,61,792,562,628,306,0.0006721734360038,0.002644650427339,0.0236506066039884,0.0605412995815835,0.159485959139942
2000,46,35,520,341,379,145,0.000740806612328,0.0034254103568133,0.0267102066399718,0.0696332753495732,0.179954285883398
2000,46,27,224,184,267,154,0.0006206241795958,0.0015169384903247,0.0167334355267591,0.0541550941985556,0.138376714535099
2000,46,62,744,525,646,299,0.0006831926726596,0.0024843685832578,0.022093538197676,0.0622765597606735,0.155837587525629
2000,47,42,529,354,363,133,0.0008889679347936,0.0034846963052966,0.0277284843124634,0.0666936120102772,0.165061517396496
2000,47,31,235,190,220,150,0.0007125685024989,0.0015914310054746,0.0172790910330664,0.0446221749950645,0.134782514157564
2000,47,73,764,544,583,283,0.0008044042758735,0.0025511526849583,0.0228931138657824,0.0562031491338586,0.147498452407201
2000,48,28,590,359,401,142,0.0005926452898624,0.0038865232894612,0.028120129571114,0.0736753124411052,0.176231093761672
2000,48,25,256,153,266,154,0.0005746520181442,0.0017336439889425,0.0139142154108377,0.0539522661303962,0.138376714535099
2000,48,53,846,512,667,296,0.0005840195427574,0.0028249675019303,0.0215464601089716,0.0643010299696118,0.154273999690924
2000,49,24,549,356,407,128,0.0005079816770249,0.0036164428574817,0.0278851424159236,0.0747776861933411,0.15885619719362
2000,49,19,258,189,264,187,0.0004367355337896,0.0017471880826061,0.0171881484486819,0.0535466099940774,0.168028867649763
2000,49,43,807,545,671,315,0.0004738271761994,0.0026947385036144,0.0229351967956827,0.0646866433427429,0.164176722644058
2000,50,26,603,422,402,150,0.0005503134834436,0.0039721585483816,0.0330548598301117,0.0738590413998112,0.186159606086274
2000,50,23,263,209,278,176,0.0005286798566927,0.0017810483167652,0.0190070001363731,0.0563862029483088,0.158144816611542
2000,50,49,866,631,680,326,0.0005399425961342,0.0028917516036308,0.0265543287671115,0.0655542734322879,0.169909878037977
2000,51,23,545,384,395,138,0.0004868157738155,0.0035900935470447,0.0300783558643671,0.0725729386888692,0.171266837599372
2000,51,22,246,219,275,184,0.0005056937759669,0.0016659235206244,0.0199164259802187,0.0557777187438306,0.165333217366612
2000,51,45,791,603,670,322,0.000495865649511,0.002641311222254,0.0253760067299022,0.0645902399994601,0.16782509425837
2000,52,41,557,379,359,157,0.0008678020315842,0.0036691414783558,0.0296867106057165,0.0659586961754532,0.1948470543703
2000,52,23,266,192,280,179,0.0005286798566927,0.0018013644572606,0.0174609762018355,0.0567918590846276,0.160840466894693
2000,52,64,823,571,639,336,0.0007052311459712,0.0027481657849747,0.0240293529730914,0.0616017363576941,0.175121837486995
2001,1,33,567,394,454,168,0.000703430545918,0.0037045651323206,0.0312774193926595,0.0773734349513331,0.194030956851433
2001,1,25,255,212,278,199,0.0005795411377238,0.0017103608544096,0.0186968618573554,0.0531207832400303,0.169237788305682
2001,1,58,822,606,732,367,0.0006440828754021,0.0027205413587411,0.0253177794960828,0.0659399844625967,0.179752031864825
2001,2,28,584,399,389,158,0.0005968501601728,0.0038156367500445,0.0316743409585562,0.0662957405199749,0.182481495134086
2001,2,26,253,205,286,182,0.0006027227832328,0.001696946259473,0.0180795126450842,0.054649438872837,0.154780288802181
2001,2,54,837,604,675,340,0.0005996633667537,0.0027701862740466,0.025234222468043,0.0608053135413289,0.166527767940164
2001,3,35,626,428,442,189,0.0007460627002161,0.0040900489820682,0.0339764860407571,0.0753283221332362,0.218284826457862
2001,3,22,247,221,296,206,0.000509996201197,0.0016567024746634,0.0194905965588469,0.0565602584138452,0.175190876336535
2001,3,57,873,649,738,395,0.00063297799824,0.0028893340707798,0.0271142555989402,0.0664804761385196,0.19346608334225
2001,4,33,626,429,461,153,0.000703430545918,0.0040900489820682,0.0340558703539364,0.0785664174285563,0.176706764275412
2001,4,23,263,211,293,199,0.0005331778467059,0.0017640192341557,0.0186086691127452,0.0559870125515428,0.169237788305682
2001,4,56,889,640,754,352,0.0006218731210779,0.0029422886471057,0.0267382489727607,0.0679217872743141,0.172405218573347
2001,5,26,630,411,466,170,0.0005542180058748,0.0041161834803562,0.0326269527167083,0.07941854776943,0.196340849194903
2001,5,31,261,206,350,223,0.0007186310107775,0.0017506046392192,0.0181677053896944,0.06687868393529,0.189648375840035
2001,5,57,891,617,816,393,0.00063297799824,0.0029489079691464,0.0257773431503022,0.0735068679255176,0.192486508236719
2001,6,27,574,437,505,168,0.0005755340830238,0.0037503005043245,0.0346909448593711,0.086065164428245,0.194030956851433
2001,6,31,281,238,273,207,0.0007186310107775,0.0018847505885847,0.0209898732172197,0.0521653734695262,0.1760413174838
2001,6,58,855,675,778,375,0.0006440828754021,0.0028297601724132,0.0282004969634586,0.0700837539780058,0.183670332286946
2001,7,37,600,425,483,161,0.0007886948545141,0.0039201747431964,0.033738333101219,0.0823157909284007,0.18594633364929
2001,7,20,264,227,306,193,0.000463632910179,0.001770726531624,0.0200197530265079,0.0584710779548535,0.164135141422093
2001,7,57,864,652,789,354,0.00063297799824,0.0028595471215965,0.027239591141,0.0710746553838645,0.173384793678877
2001,8,31,586,444,471,181,0.0006607983916199,0.0038287039991885,0.0352466350516265,0.0802706781103038,0.209045257083984
2001,8,31,267,215,306,220,0.0007186310107775,0.0017908484240288,0.0189614400911859,0.0584710779548535,0.187097052398241
2001,8,62,853,659,777,401,0.0006885023840505,0.0028231408503725,0.0275320407391396,0.0699936720320186,0.196404808658841
2001,9,28,597,389,402,153,0.0005968501601728,0.0039005738694804,0.0308804978267628,0.0685112794062465,0.176706764275412
2001,9,28,258,198,302,189,0.0006490860742507,0.0017304827468144,0.017462163432813,0.0577067501384502,0.160733376833034
2001,9,56,855,587,704,342,0.0006218731210779,0.0028297601724132,0.024523987729704,0.0634176899749564,0.167507343045695
2001,10,36,631,408,413,189,0.0007673787773651,0.0041227171049282,0.0323887997771703,0.0703859661561687,0.218284826457862
2001,10,24,248,223,257,226,0.0005563594922149,0.0016634097721316,0.0196669820480672,0.0491080622039129,0.19219969928183
2001,10,60,879,631,670,415,0.0006662926297263,0.002909192036902,0.0263622423465813,0.0603549038113931,0.203261834397554
2001,11,34,594,425,394,153,0.000724746623067,0.0038809729957644,0.033738333101219,0.0671478708608486,0.176706764275412
2001,11,24,271,229,296,205,0.0005563594922149,0.0018176776139019,0.0201961385157282,0.0565602584138452,0.17434043518927
2001,11,58,865,654,690,358,0.0006440828754021,0.0028628567826169,0.0273231481690399,0.0621565427311362,0.175343943889938
2001,12,34,578,394,373,156,0.000724746623067,0.0037764350026125,0.0312774193926595,0.063568923429179,0.180171602790616
2001,12,20,272,200,270,185,0.000463632910179,0.0018243849113702,0.0176385489220334,0.0515921276072237,0.157331612243975
2001,12,54,850,594,643,341,0.0005996633667537,0.0028132118673114,0.0248164373278436,0.05792269126974,0.16701755549293
2001,13,32,528,405,380,138,0.000682114468769,0.0034497537740128,0.0321506468376323,0.0647619059064022,0.159382571699391
2001,13,27,236,221,254,180,0.0006259044287417,0.0015829222025124,0.0194905965588469,0.0485348163416104,0.153079406507652
2001,13,59,764,626,634,318,0.0006551877525642,0.0025285810195599,0.0261533497764816,0.0571119537558556,0.15575244177933
2001,14,42,590,376,420,174,0.0008952752402593,0.0038548384974764,0.0298485017554314,0.0715789486333919,0.200960633881841
2001,14,22,237,225,287,196,0.000509996201197,0.0015896294999806,0.0198433675372875,0.0548405208269378,0.166686464863888
2001,14,64,827,601,707,370,0.0007107121383747,0.0027370896638429,0.0251088869259831,0.0636879358129178,0.18122139452312
2001,15,33,542,395,398,128,0.000703430545918,0.0035412245180207,0.0313568037058389,0.0678295751335475,0.147833109982044
2001,15,17,286,219,297,166,0.0003940879736522,0.001918287075926,0.0193142110696265,0.0567513403679461,0.141173230445946
2001,15,50,828,614,695,294,0.0005552438581052,0.0027403993248633,0.0256520076082423,0.062606952461072,0.143997540512966
2001,16,32,549,392,414,158,0.000682114468769,0.0035869598900247,0.0311186507663008,0.0705563922243434,0.182481495134086
2001,16,23,254,203,290,174,0.0005331778467059,0.0017036535569413,0.0179031271558639,0.0554137666892403,0.147976759624063
2001,16,55,803,595,704,332,0.0006107682439158,0.0026576577993541,0.0248582158418635,0.0634176899749564,0.162609467518043
2001,17,33,591,398,406,128,0.000703430545918,0.0038613721220484,0.0315949566453769,0.0691929836789455,0.147833109982044
2001,17,17,206,205,257,180,0.0003940879736522,0.0013817032784642,0.0180795126450842,0.0491080622039129,0.153079406507652
2001,17,50,797,603,663,308,0.0005552438581052,0.0026377998332319,0.025192443954023,0.0597243301894831,0.150854566251678
2001,18,43,589,387,381,165,0.0009165913174083,0.0038483048729044,0.0307217292004042,0.0649323319745769,0.190566118336229
2001,18,20,252,219,270,180,0.000463632910179,0.0016902389620047,0.0193142110696265,0.0515921276072237,0.153079406507652
2001,18,63,841,606,651,345,0.0006996072612126,0.0027834249181281,0.0253177794960828,0.0586433468376372,0.16897670570399
2001,19,30,571,379,382,150,0.0006394823144709,0.0037306996306085,0.0300866546949694,0.0651027580427517,0.173241925760208
2001,19,15,227,199,259,163,0.0003477246826343,0.0015225565252979,0.0175503561774232,0.0494902261121146,0.138621907004151
2001,19,45,798,578,641,313,0.0004997194722947,0.0026411094942523,0.0241479811035245,0.0577425273777657,0.153303504015504
2001,20,31,513,359,340,128,0.0006607983916199,0.0033517494054329,0.0284989684313827,0.0579448631794125,0.147833109982044
2001,20,17,248,199,265,165,0.0003940879736522,0.0016634097721316,0.0175503561774232,0.0506367178367196,0.140322789298681
2001,20,48,761,558,605,293,0.000533034103781,0.0025186520364988,0.0233124108231258,0.0544995773222281,0.143507752960201
2001,21,28,549,376,390,127,0.0005968501601728,0.0035869598900247,0.0298485017554314,0.0664661665881496,0.14667816381031
2001,21,22,247,181,250,172,0.000509996201197,0.0016567024746634,0.0159628867744402,0.0477704885252071,0.146275877329534
2001,21,50,796,557,640,299,0.0005552438581052,0.0026344901722116,0.0232706323091058,0.0576524454317785,0.146446478276792
2001,22,29,547,349,347,129,0.0006181662373219,0.0035738926408807,0.0277051252995893,0.0591378456566357,0.148988056153779
2001,22,25,228,225,280,171,0.0005795411377238,0.0015292638227662,0.0198433675372875,0.053502947148232,0.145425436182269
2001,22,54,775,574,627,300,0.0005996633667537,0.0025649872907839,0.0239808670474448,0.0564813801339455,0.146936265829557
2001,23,32,567,325,402,120,0.000682114468769,0.0037045651323206,0.0257999017832851,0.0685112794062465,0.138593540608167
2001,23,21,258,194,276,155,0.000486814555688,0.0017304827468144,0.0171093924543724,0.0527386193318287,0.131818377826034
2001,23,53,825,519,678,275,0.0005885584895916,0.0027304703418022,0.0216830487763482,0.0610755593792904,0.134691577010427
2001,24,32,532,349,383,130,0.000682114468769,0.0034758882723008,0.0277051252995893,0.0652731841109264,0.150143002325514
2001,24,24,248,202,236,183,0.0005563594922149,0.0016634097721316,0.0178149344112537,0.0450953411677955,0.155630729949446
2001,24,56,780,551,619,313,0.0006218731210779,0.0025815355958857,0.0230199612249862,0.0557607245660483,0.153303504015504
2001,25,30,543,355,364,136,0.0006394823144709,0.0035477581425927,0.0281814311786653,0.0620350888156063,0.157072679355922
2001,25,29,226,194,245,151,0.0006722677197596,0.0015158492278296,0.0171093924543724,0.046815078754703,0.128416613236975
2001,25,59,769,549,609,287,0.0006551877525642,0.0025451293246617,0.0229364041969463,0.0548599051061767,0.140569027643609
2001,26,37,559,359,369,140,0.0007886948545141,0.0036522961357446,0.0284989684313827,0.06288721915648,0.161692464042861
2001,26,22,247,181,272,170,0.000509996201197,0.0016567024746634,0.0159628867744402,0.0519742915154254,0.144574995035004
2001,26,59,806,540,641,310,0.0006551877525642,0.0026675867824152,0.0225603975707669,0.0577425273777657,0.151834141357209
2001,27,29,571,342,394,120,0.0006181662373219,0.0037306996306085,0.0271494351073339,0.0671478708608486,0.138593540608167
2001,27,30,271,194,251,164,0.0006954493652686,0.0018176776139019,0.0171093924543724,0.047961570479308,0.139472348151416
2001,27,59,842,536,645,284,0.0006551877525642,0.0027867345791484,0.0223932835146871,0.0581028551617143,0.139099664985314
