Year,Week,0-14,15-64,65-74,75-84,85+,0-14.1,15-64.1,65-74.1,75-84.1,85+.1
2000,1,0.0,91.2820512820513,58.4615384615385,33.8461538461538,16.4102564102564,0.0,0.010424804405533,0.061701491701217,0.113238648951395,0.230806750736823
2000,1,0.0,29.0,50.0,69.0,62.0,0.0,0.0031020068604495,0.0312476245045073,0.0826594630168209,0.22897673064221
2000,1,0.0,120.282051282051,108.461538461539,102.846153846154,78.4102564102564,0.0,0.0066435735527926,0.0425738140170232,0.0907218656405437,0.229357325099571
2000,2,5.17412935323383,91.0646766169154,60.0199004975124,33.1144278606965,18.6268656716418,0.0021134749732867,0.0103999792801668,0.0633462185551536,0.110790522574246,0.261982886470678
2000,2,1.0,39.0,39.0,67.0,64.0,0.0004370930952905,0.0041716643985355,0.0243731471135157,0.0802635365525652,0.236363076791959
2000,2,6.17412935323383,130.064676616915,99.0199004975124,100.114427860697,82.6268656716418,0.0013036579008015,0.0071839001456538,0.0388677395467716,0.0883121763274153,0.241691301105482
2000,3,2.04716981132075,99.2877358490566,54.25,40.9433962264151,20.4716981132075,0.0008362068025203,0.0113390881510368,0.0572565487135306,0.136983803041117,0.287930060655327
2000,3,1.01304347826087,35.4565217391304,51.6652173913043,80.0304347826087,64.8347826086956,0.0004427943095769,0.0037926335752572,0.0322883062597444,0.0958735183207701,0.239446073445767
2000,3,3.06021328958162,134.744257588187,105.915217391304,120.973831009024,85.3064807219031,0.0006461593213967,0.0074423688036748,0.041574320544872,0.106712514103734,0.249529425457592
2000,4,0.0,84.8038277511962,73.6985645933014,31.2966507177034,21.200956937799,0.0,0.0096849633058209,0.0777829576728783,0.104708808572031,0.29818693023385
2000,4,1.01127819548872,31.3496240601504,69.7781954887218,83.9360902255639,82.9248120300752,0.0004420227166659,0.0033533361692103,0.0436080570246737,0.10055234993879,0.306255683028491
2000,4,1.01127819548872,116.153451811347,143.476760082023,115.232740943267,104.125768967874,0.000213529832958,0.0064155374163841,0.0563181473003279,0.101648227476595,0.304577601678186
2000,5,4.06,73.08,64.96,37.555,23.345,0.0016583869102888,0.0083460515540162,0.068560099620847,0.125647288631376,0.328342437878273
2000,5,1.0,37.0,52.0,66.0,80.0,0.0004370930952905,0.0039577328909183,0.0324975294846876,0.0790655733204373,0.295453845989948
2000,5,5.06,110.08,116.96,103.555,103.345,0.0010684112043426,0.0060800806844948,0.0459096686075201,0.0913471476090386,0.302293779507583
2000,6,2.02643171806167,94.2290748898678,61.8061674008811,44.5814977973568,27.3568281938326,0.0008277359201545,0.0107613672265749,0.0652314808218466,0.149155753464613,0.384767944389808
2000,6,0.0,35.1428571428571,45.1836734693878,75.3061224489796,90.3673469387755,0.0,0.0037590822052737,0.028237649246114,0.0902139658479944,0.333742252562115
2000,6,2.02643171806167,129.371932032725,106.989840870269,119.887620246336,117.724175132608,0.0004278779352593,0.0071456375823759,0.0419961366170089,0.105754354141649,0.344354210075463
2000,7,3.02843601895735,85.8056872037915,67.6350710900474,34.3222748815166,22.2085308056872,0.0012370242986418,0.009799379981262,0.07138342382692,0.11483160107904,0.312358241440739
2000,7,5.0,34.0,41.0,66.0,73.0,0.0021854654764526,0.0036368356294925,0.025623052093696,0.0790655733204373,0.269601634465828
