patterns,Supp X,Supp Y,Supp Z
(6+7+),0.5,0.05,0.67
(6+9-),0.6,0.06,0.67
(4+9+),1.0,0.13,0.69
(9+),1.0,0.29,0.69
(7+),1.0,0.19,0.69
(3+),1.0,0.12,0.69
(3+8+),0.9,0.1,0.68
(8+9-),0.6,0.07,0.67
(6+9+),0.6,0.07,0.67
(8+9+),0.7,0.08,0.68
(8+),1.0,0.24,0.69
(6+),1.0,0.18,0.69
(4+),1.0,0.16,0.69
(7+9+),0.8,0.09,0.68
