1 2 3.0 30.0 38.0 56.0 45.0 0.0008460994249013 0.0026216865944038 0.0252614203310286 0.0713689193503027 0.204600002623077
1 2 1.0 29.0 23.0 49.0 98.0 0.0002954638690387 0.0024857010917096 0.014090422023848 0.047679878642109 0.216679948140245
1 2 4.0 59.0 61.0 105.0 143.0 0.0005771846550494 0.0025530356411557 0.0194479051197285 0.0579360699519684 0.212727560105572
1 3 1.0 29.0 32.0 64.0 55.0 0.0002820331416337 0.002534297041257 0.021272775015603 0.0815644792574887 0.250066669872649
1 3 1.0 26.0 30.0 50.0 92.0 0.0002954638690387 0.0022285595994638 0.0183788113354539 0.0486529373899071 0.203413828866353
1 3 2.0 55.0 62.0 114.0 147.0 0.0002885923275247 0.0023799484790435 0.0197667232364453 0.0629020188049943 0.218677981367267
1 4 1.0 39.0 24.0 63.0 52.0 0.0002820331416337 0.003408192572725 0.0159545812617023 0.0802900342690905 0.236426669697778
1 4 1.0 31.0 32.0 44.0 108.0 0.0002954638690387 0.0026571287532068 0.0196040654244842 0.0428145849031183 0.238790146930066
1 4 2.0 70.0 56.0 107.0 160.0 0.0002885923275247 0.0030290253369644 0.0178538145361442 0.0590396141415297 0.238016850467773
1 5 3.0 38.0 40.0 50.0 44.0 0.0008460994249013 0.0033208030195782 0.0265909687695038 0.0637222494199131 0.20005333589812
1 5 2.0 25.0 26.0 56.0 89.0 0.0005909277380775 0.0021428457687152 0.0159283031573934 0.054491289876696 0.196780769229406
1 5 5.0 63.0 66.0 106.0 133.0 0.0007214808188118 0.002726122803268 0.0210419957033128 0.0584878420467491 0.197851506951336
1 6 2.0 42.0 26.0 42.0 42.0 0.0005640662832675 0.0036703612321654 0.0172841297001775 0.053526689512727 0.190960002448205
1 6 2.0 22.0 29.0 49.0 89.0 0.0005909277380775 0.0018857042764694 0.0177661842909388 0.047679878642109 0.196780769229406
1 6 4.0 64.0 55.0 91.0 131.0 0.0005771846550494 0.0027693945937961 0.0175349964194273 0.0502112606250393 0.194876296320489
1 7 0.0 36.0 31.0 56.0 31.0 0.0 0.0031460239132846 0.0206080007963654 0.0713689193503027 0.140946668473675
1 7 1.0 23.0 23.0 44.0 83.0 0.0002954638690387 0.001971418107218 0.014090422023848 0.0428145849031183 0.183514649955514
1 7 1.0 59.0 54.0 100.0 114.0 0.0001442961637623 0.0025530356411557 0.0172161783027104 0.0551772094780652 0.169587005958288
