1 1 3 149 163 291 345 0.0001785759650713 0.0024660797765958 0.0157990375762083 0.0576958360066028 0.202965104646024
1 1 6 74 139 210 547 0.0003777587616557 0.0012708845629501 0.0130569148243723 0.0339222310064739 0.168500562115436
1 1 9 223 302 501 892 0.000275374829267 0.001879525897186 0.0144064832200536 0.0445954811888074 0.180344855024222
1 2 1 122 169 258 311 5.95253216904554e-05 0.0020192062600314 0.0163805972415902 0.0511530092429674 0.182962746506995
1 2 6 77 148 277 597 0.0003777587616557 0.0013224069100968 0.0139023265755907 0.0447450380418727 0.183902807281381
1 2 7 199 317 535 908 0.0002141804227632 0.0016772450831391 0.0151220370223741 0.0476219210299639 0.183579740316137
1 3 6 122 170 268 343 0.0003571519301427 0.0020192062600314 0.0164775238524872 0.0531356840198266 0.201788495343728
1 3 3 78 119 268 558 0.0001888793808278 0.0013395810258123 0.0111782220438871 0.0432912281415953 0.171889056051944
1 3 9 200 289 536 901 0.000275374829267 0.001685673450391 0.0137863365913758 0.0477109339664685 0.182164478000924
1 4 7 132 169 279 305 0.0004166772518331 0.0021847149698701 0.0163805972415902 0.0553166262743717 0.179432918600108
1 4 2 78 122 272 580 0.0001259195872185 0.0013395810258123 0.0114600259609599 0.0439373658750519 0.17866604392496
1 4 9 210 291 551 885 0.000275374829267 0.0017699571229106 0.0138817437650185 0.0490461280140376 0.17892959270901
1 5 5 122 185 306 362 0.0002976266084522 0.0020192062600314 0.017931423015942 0.0606698481718916 0.212966283715538
1 5 2 77 139 227 550 0.0001259195872185 0.0013224069100968 0.0130569148243723 0.0366683163736646 0.169424696825393
1 5 7 199 324 533 912 0.0002141804227632 0.0016772450831391 0.0154559621301237 0.0474438951569547 0.184388461639115
1 6 5 132 171 262 349 0.0002976266084522 0.0021847149698701 0.0165744504633842 0.0519460791537111 0.205318323250615
1 6 2 83 107 235 522 0.0001259195872185 0.00142545160439 0.010051006375596 0.0379605918405779 0.160799439532464
1 6 7 215 278 497 871 0.0002141804227632 0.0018120989591703 0.0132615971363407 0.0442394294427889 0.176099068078585
1 7 3 127 191 278 363 0.0001785759650713 0.0021019606149508 0.0185129826813239 0.0551183587966858 0.213554588366686
1 7 6 70 135 254 574 0.0003777587616557 0.001202188100088 0.0126811762682753 0.041029746074497 0.176817774505046
1 7 9 197 326 532 937 0.000275374829267 0.0016603883486351 0.0155513693037664 0.0473548822204501 0.189442969907731
1 8 5 134 192 286 407 0.0002976266084522 0.0022178167118378 0.0186099092922209 0.0567044986181732 0.239439993017193
1 8 4 92 122 264 601 0.0002518391744371 0.0015800186458299 0.0114600259609599 0.0426450904081386 0.185134986894656
1 8 9 226 314 550 1008 0.000275374829267 0.0019048109989419 0.01497892626191 0.048957115077533 0.203797773390601
1 9 8 118 187 294 404 0.0004762025735236 0.001953002776096 0.0181252762377359 0.0582906384396605 0.23767507906375
1 9 3 86 123 257 596 0.0001888793808278 0.0014769739515367 0.0115539605999841 0.0415143493745895 0.183594762378062
1 9 11 204 310 551 1000 0.0003365692357708 0.0017193869193988 0.0147881119146245 0.0490461280140376 0.202180330744644
1 10 5 146 174 302 334 0.0002976266084522 0.0024164271636442 0.0168652302960752 0.0598767782611479 0.196493753483397
1 10 4 91 132 254 599 0.0002518391744371 0.0015628445301144 0.0123993723512025 0.041029746074497 0.184518897088019
1 10 9 237 306 556 933 0.000275374829267 0.0019975230387134 0.014597297567339 0.0494911926965607 0.188634248584753
1 11 7 123 181 278 362 0.0004166772518331 0.0020357571310153 0.017543716572354 0.0551183587966858 0.212966283715538
1 11 3 80 120 280 498 0.0001888793808278 0.0013739292572434 0.0112721566829114 0.0452296413419652 0.15340636185281
1 11 10 203 301 558 860 0.0003059720325189 0.0017109585521469 0.0143587796332322 0.0496692185695699 0.173875084440394
1 12 1 131 176 251 328 5.95253216904554e-05 0.0021681640988862 0.0170590835178691 0.049765136899166 0.19296392557651
1 12 3 74 113 212 585 0.0001888793808278 0.0012708845629501 0.0106146142097415 0.0342452998732022 0.180206268441554
1 12 4 205 289 463 913 0.0001223888130075 0.0017278152866508 0.0137863365913758 0.0412129896016323 0.18459064196986
1 13 5 127 176 289 318 0.0002976266084522 0.0021019606149508 0.0170590835178691 0.0572993010512309 0.187080879065031
1 13 3 94 136 265 517 0.0001888793808278 0.001614366877261 0.0127751109072995 0.0428066248415028 0.159259215015869
1 13 8 221 312 554 835 0.0002447776260151 0.0018626691626821 0.0148835190882673 0.0493131668235514 0.168820576171778
1 14 4 137 172 281 313 0.0002381012867618 0.0022674693247894 0.0166713770742812 0.0557131612297436 0.184139355809291
1 14 2 90 97 227 511 0.0001259195872185 0.0015456704143988 0.0091116599853533 0.0366683163736646 0.157410945595956
1 14 6 227 269 508 824 0.0001835832195113 0.0019132393661938 0.0128322648549484 0.0452185717443396 0.166596592533587
1 15 3 124 180 257 322 0.0001785759650713 0.0020523080019992 0.0174467899614571 0.0509547417652815 0.189434097669622
1 15 6 67 116 254 520 0.0003777587616557 0.0011506657529413 0.0108964181268143 0.041029746074497 0.160183349725826
1 15 9 191 296 511 842 0.000275374829267 0.0016098181451234 0.0141202616991253 0.0454856105538534 0.17023583848699
1 16 3 136 189 264 291 0.0001785759650713 0.0022509184538055 0.0183191294595299 0.0523426141090829 0.171196653484038
1 16 3 72 129 236 521 0.0001888793808278 0.0012365363315191 0.0121175684341297 0.0381221262739421 0.160491394629145
1 16 6 208 318 500 812 0.0001835832195113 0.0017531003884067 0.0151697406091955 0.0445064682523028 0.164170428564651
1 17 6 125 192 255 302 0.0003571519301427 0.002068858872983 0.0186099092922209 0.0505582068099096 0.177668004646664
1 17 8 76 125 217 458 0.0005036783488743 0.0013052327943812 0.0117418298780327 0.035052972040023 0.141084565720054
1 17 14 201 317 472 760 0.0004283608455264 0.001694101817643 0.0151220370223741 0.0420141060301738 0.153657051365929
1 18 7 117 169 256 268 0.0004166772518331 0.0019364519051121 0.0163805972415902 0.0507564742875956 0.157665646507636
1 18 2 70 111 225 431 0.0001259195872185 0.001202188100088 0.010426744931693 0.0363452475069363 0.132767353330444
1 18 9 187 280 481 699 0.000275374829267 0.0015761046761156 0.0133570043099834 0.0428152224587152 0.141324051190506
1 19 8 118 177 215 266 0.0004762025735236 0.001953002776096 0.0171560101287661 0.0426275077024728 0.15648903720534
1 19 3 74 109 204 487 0.0001888793808278 0.0012708845629501 0.0102388756536445 0.0329530244062889 0.150017867916302
1 19 11 192 286 419 753 0.0003365692357708 0.0016182465123754 0.0136432258309116 0.0372964203954297 0.152241789050717
1 20 3 154 161 254 277 0.0001785759650713 0.0025488341315151 0.0156051843544144 0.0503599393322237 0.162960388367967
1 20 2 76 100 195 446 0.0001259195872185 0.0013052327943812 0.0093934639024261 0.0314992145060115 0.137388026880228
1 20 5 230 261 449 723 0.0001529860162594 0.0019385244679497 0.0124506361603774 0.0399668084905679 0.146176379128378
1 21 3 119 190 233 303 0.0001785759650713 0.0019695536470798 0.0184160560704269 0.0461963223008194 0.178256309297812
