1 1 6.27472905673759 7.74890485537491 8.0796645656396 6.1493674964539 7.19782446808511 7.20308887048364 5.86672298697047 9.7146626309388 7.1944309770546 6.85693117432594 7.80078445938097
1 2 5.9494441004902 2.9747220502451 4.47853349707133 3.663099625 4.91165610539216 5.14943309181549 3.84038233304065 9.16779812452423 7.5903137707438 5.22228947858918 5.50824085680156
1 3 3.13273833469766 1.56636916734883 4.83431878758783 2.6561976006573 5.17298709619336 2.45055489654103 2.75842781684144 8.54909075398717 7.60735182562342 5.00656598134752 4.76715140374063
1 4 3.79621185240964 3.83982586665495 3.14299065643513 2.87280991465863 3.43929362248996 5.26696333475148 2.01456135908763 9.09015283887609 5.35220036247075 5.45614326053226 5.5935910873168
1 5 5.35498370359282 7.58577626410414 8.73320645918843 6.02525865469062 7.1937224760479 6.2973518340834 4.22224226113713 9.89344593859142 9.54782922066169 6.76796266895724 7.5403270565691
1 6 7.34629445 7.90658251995894 7.8319922927068 4.9540317 6.27647042222222 8.00972617224228 3.88940576645693 9.91260554425776 9.09193828459257 8.5628283860312 8.75329596386894
1 7 7.64039015104167 8.80185195798238 8.54393948691104 3.84572375520833 2.1462089375 5.64865544878472 4.06672363803368 9.24953663026074 7.2796212514527 7.78108703582992 7.47102527264932
1 8 4.80976166666667 6.10961992436349 6.90224398571675 6.76501566666667 7.59222175 6.57429115063902 4.89059371086394 9.89134504544406 7.60083656391257 6.49782610983293 7.02403908682398
1 10 7.6208549342723 6.65126395319618 7.73876812522008 4.2600925399061 7.95797336150235 8.09189987245697 5.77384612033076 9.08184435265137 8.55411470498076 7.15417056127868 8.07502347791188
1 11 5.4600566959707 2.81138929473091 5.64661627150827 5.93696731043956 6.34553925457876 7.27476144919158 3.36351780337517 9.22966555439173 6.52844703554438 5.2373189666721 6.92580458306567
1 12 6.76970205050505 5.85083474075627 6.69394515476818 4.40790474161584 6.505965706475 7.24948358552607 5.10981906788397 9.34912071923801 4.99963804101606 6.63171679810006 6.62706679454204
1 13 7.92269578980892 8.82584563587495 8.61404047048675 3.29444343312102 4.71115688853503 7.15093338694268 3.03940699821295 9.8944963851651 9.04245293538141 8.03253025451526 8.05093232493042
1 15 5.94759892105263 5.36020413953374 5.91865929766952 5.34335360526316 7.78805023684211 5.96610556046704 4.04040416081746 8.19542952338075 9.13834698244026 5.9363923533858 6.31172152683984
1 18 5.43206090476191 7.51396014601416 7.69905162565085 7.4623379047619 7.54699426984127 7.82601523356905 2.5 7.60762831653958 7.96486696701541 5.38488339821615 7.18918843281729
1 19 6.52670739147287 7.86128517710948 8.06163924299532 4.87218361434109 5.54320385852713 7.36649203442711 3.74342815724074 8.45585334323616 9.1249285174 7.35043576949866 8.0167537124197
1 20 4.75556238596491 4.83577643189445 6.74914300554876 3.15860215512465 5.39490369529086 4.48672863515873 1.16110490155501 7.30271088328153 4.99927608203213 4.04542271855219 4.97138378457031
1 22 5.38585339966832 7.61245379342001 8.55788396284034 5.41849182089552 7.58771217412935 7.30505866748047 3.59651469023079 9.4163492999537 9.11805129670521 6.64197836516766 7.79145678866049
1 23 5.48645203693382 4.09797397046843 6.12148979077349 5.1508933147583 7.1902120659813 7.15881580572958 4.33018785620331 9.03340362280772 8.80627290046231 6.2797243721941 6.81584015344902
