patterns,Supp X,Supp Y,Supp Z
(6+9+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(6+9+)(0+2+5+),0.4,0.05,0.66
(6+9+)(0+1+6+),0.4,0.06,0.66
(6+9+)(1+2+4+6+7+9+),0.4,0.05,0.66
(3+4+7+)(2+4+6+9+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(3+4+7+)(1+2+3+4+),0.4,0.05,0.66
(3+4+7+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(2+4+8+)(2+4+6+9+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(2+4+8+)(1+2+3+4+),0.4,0.05,0.66
(2+4+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(3+7+8+9+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(3+7+8+9+)(1+2+6+7+8+),0.4,0.06,0.66
(1+3+4+6+7+8+),1.0,0.12,0.69
(6+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.4,0.12,0.67
(6+)(1+2+3+4+),0.4,0.09,0.67
(6+)(2+4+6+7+9+)(1+2+4+6+7+9+),0.4,0.05,0.66
(6+)(2+5+)(0+2+5+),0.4,0.05,0.66
(6+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(6+)(4+5-),0.4,0.05,0.66
(6+)(0+9+)(3+9+),0.4,0.06,0.66
(6+)(0+6+)(0+1+6+),0.4,0.05,0.66
(1+4+7+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.4,0.07,0.66
(1+4+7+)(2+4+6+9+)(4+6+7+9+),0.4,0.05,0.66
(1+4+7+)(1+2+3+4+),0.4,0.05,0.66
(1+4+7+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(1+4+7+)(1+2+4+6+7+9+),0.4,0.05,0.66
(1+9-)(1+2+3+4+),0.4,0.07,0.66
(1+9-)(2+5+)(0+2+5+),0.4,0.05,0.66
(1+3+4+6+9+)(2+4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(2+6+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.4,0.08,0.66
(2+6+)(2+4+6+9+)(4+6+7+9+),0.4,0.05,0.66
(2+6+)(1+2+3+4+),0.4,0.05,0.66
(2+6+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(2+6+)(3+9+),0.4,0.07,0.66
(2+6+)(0+2+5+),0.4,0.06,0.66
(2+6+)(0+1+6+),0.4,0.06,0.66
(2+6+)(1+2+4+6+7+9+),0.4,0.05,0.66
(3+4+6+)(2+4+6+9+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(3+4+6+)(1+2+3+4+),0.4,0.05,0.66
(3+4+6+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(1+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.4,0.07,0.66
(1+9+)(2+4+6+9+)(4+6+7+9+),0.4,0.05,0.66
(1+9+)(1+2+3+4+),0.4,0.05,0.66
(1+9+)(2+5+)(0+2+5+),0.4,0.05,0.66
(1+9+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(1+9+)(3+9+),0.4,0.07,0.66
(1+9+)(0+1+6+),0.4,0.06,0.66
(1+9+)(1+2+4+6+7+9+),0.4,0.05,0.66
(2+3+7+8+)(4+6+7+9+)(1+2+4+6+9+)(1+2+4+6+7+9+),0.4,0.05,0.66
(2+3+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(1+2+3+4+7+)(2+4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(1+2+3+4+7+)(1+2+6+7+8+),0.4,0.06,0.66
(2+3+8+)(2+4+6+9+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(2+3+8+)(1+2+3+4+),0.4,0.06,0.66
(2+3+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(7+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.4,0.12,0.67
(7+)(1+2+3+4+),0.4,0.09,0.67
(7+)(2+4+6+7+9+)(1+2+4+6+7+9+),0.4,0.05,0.66
(7+)(2+5+)(0+2+5+),0.4,0.05,0.66
(7+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(7+)(4+5-),0.4,0.05,0.66
(7+)(0+9+)(3+9+),0.4,0.06,0.66
(7+)(0+6+)(0+1+6+),0.4,0.05,0.66
(1+4+8+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.4,0.07,0.66
(1+4+8+)(2+4+6+9+)(4+6+7+9+),0.4,0.05,0.66
(1+4+8+)(1+2+3+4+),0.4,0.05,0.66
(1+4+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(1+4+8+)(1+2+4+6+7+9+),0.4,0.05,0.66
(1+6+7+9+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(1+6+7+9+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(3+4+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.4,0.08,0.67
(3+4+)(2+4+6+9+)(4+6+7+9+),0.4,0.05,0.66
(3+4+)(1+2+3+4+),0.4,0.05,0.66
(3+4+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(3+4+)(3+9+),0.4,0.07,0.66
(3+4+)(0+2+5+),0.4,0.06,0.66
(3+4+)(0+1+6+),0.4,0.06,0.66
(3+4+)(1+2+4+6+7+9+),0.4,0.05,0.66
(2+7+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.4,0.1,0.67
(2+7+)(2+4+6+9+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.05,0.66
(2+7+)(1+2+3+4+),0.4,0.05,0.66
(2+7+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(2+7+)(3+9+),0.4,0.07,0.66
(2+7+)(0+2+5+),0.4,0.06,0.66
(2+7+)(0+1+6+),0.4,0.06,0.66
(2+3+4+7+8+)(2+4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(7+8+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.4,0.08,0.67
(7+8+)(2+4+6+9+)(4+6+7+9+),0.4,0.05,0.66
(7+8+)(1+2+3+4+),0.4,0.05,0.66
(7+8+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(7+8+)(0+2+5+),0.4,0.05,0.66
(7+8+)(0+1+6+),0.4,0.06,0.66
(7+8+)(1+2+4+6+7+9+),0.4,0.05,0.66
(1+3+4+8+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.07,0.66
(1+3+4+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(1+4+6+7+8+)(1+4+6+7+9+)(1+2+4+6+7+9+),0.4,0.05,0.66
(3+8+9+)(2+4+6+9+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(3+8+9+)(1+2+3+4+),0.4,0.05,0.66
(3+8+9+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(1+2+3+4+6+)(2+4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(1+2+3+4+6+)(1+2+6+7+8+),0.4,0.06,0.66
(3+5-)(2+4+6+9+)(4+6+7+9+),0.4,0.05,0.66
(3+5-)(1+2+3+4+),0.4,0.06,0.66
(3+5-)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(3+5-)(1+2+4+6+7+9+),0.4,0.05,0.66
(2+3+9+)(2+4+6+9+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.05,0.66
(2+3+9+)(1+2+3+4+),0.4,0.06,0.66
(2+3+9+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(2+4+6+)(2+4+6+9+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(2+4+6+)(1+2+3+4+),0.4,0.06,0.66
(2+4+6+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(2+4+7+8+)(4+6+7+9+)(1+2+4+6+9+)(1+2+4+6+7+9+),0.4,0.05,0.66
(2+4+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(4+7+9+)(2+4+6+9+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(4+7+9+)(1+2+3+4+),0.4,0.05,0.66
(4+7+9+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(1+4+9+)(2+4+6+9+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(1+4+9+)(1+2+3+4+),0.4,0.05,0.66
(1+4+9+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(1+5+6+),0.5,0.05,0.67
(8+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.4,0.12,0.67
(8+)(1+2+3+4+),0.4,0.09,0.67
(8+)(2+4+6+7+9+)(1+2+4+6+7+9+),0.4,0.05,0.66
(8+)(2+5+)(0+2+5+),0.4,0.05,0.66
(8+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(8+)(4+5-),0.4,0.05,0.66
(8+)(0+9+)(3+9+),0.4,0.06,0.66
(8+)(0+6+)(0+1+6+),0.4,0.05,0.66
(1+6+7+8+)(4+6+7+9+)(1+2+4+6+9+)(1+2+4+6+7+9+),0.4,0.05,0.66
(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(0+1+5+)(2+4+6+9+)(4+6+7+9+),0.4,0.05,0.66
(0+1+5+)(1+2+3+4+),0.4,0.06,0.66
(0+1+5+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(0+1+5+)(0+2+5+),0.4,0.05,0.66
(0+1+5+)(0+1+6+),0.4,0.06,0.66
(0+1+5+)(1+2+4+6+7+9+),0.4,0.05,0.66
(3+6+8+9+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(3+6+8+9+)(1+2+6+7+8+),0.4,0.06,0.66
(1+3+4+9+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(1+3+4+9+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(3+5+)(4+5-),0.4,0.06,0.66
(3+5+)(0+2+5+),0.4,0.05,0.66
(1+3+4+6+7+)(2+4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(2+8+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.4,0.08,0.66
(2+8+)(2+4+6+9+)(4+6+7+9+),0.4,0.05,0.66
(2+8+)(1+2+3+4+),0.4,0.05,0.66
(2+8+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(2+8+)(3+9+),0.4,0.07,0.66
(2+8+)(0+2+5+),0.4,0.06,0.66
(2+8+)(0+1+6+),0.4,0.06,0.66
(2+8+)(1+2+4+6+7+9+),0.4,0.05,0.66
(2+3+4+7+9+)(2+4+6+7+9+)(1+2+4+6+7+9+),0.4,0.05,0.66
(7+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.4,0.08,0.66
(7+9+)(2+4+6+9+)(4+6+7+9+),0.4,0.05,0.66
(7+9+)(1+2+3+4+),0.4,0.05,0.66
(7+9+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(7+9+)(0+2+5+),0.4,0.05,0.66
(7+9+)(0+1+6+),0.4,0.06,0.66
(7+9+)(1+2+4+6+7+9+),0.4,0.05,0.66
(1+4+6+7+9+)(1+2+4+6+7+9+),0.4,0.07,0.66
(1+2+3+7+8+)(2+4+6+7+9+)(1+2+4+6+7+9+),0.4,0.07,0.66
(1+2+3+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(2+4+6+8+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(2+4+6+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(4+8+9+)(2+4+6+9+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(4+8+9+)(1+2+3+4+),0.4,0.05,0.66
(4+8+9+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(2+3+6+)(2+4+6+9+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(2+3+6+)(1+2+3+4+),0.4,0.05,0.66
(2+3+6+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.4,0.12,0.67
(9+)(1+2+3+4+),0.4,0.09,0.67
(9+)(2+4+6+7+9+)(1+2+4+6+7+9+),0.4,0.05,0.66
(9+)(2+5+)(0+2+5+),0.4,0.05,0.66
(9+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(9+)(4+5-),0.4,0.05,0.66
(9+)(0+9+)(3+9+),0.4,0.06,0.66
(9+)(0+6+)(0+1+6+),0.4,0.05,0.66
(1+2+3+8+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.07,0.66
(1+2+3+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(0+3+4+),0.6,0.07,0.67
(0+2+7+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.4,0.07,0.66
(0+2+7+)(2+4+6+9+)(4+6+7+9+),0.4,0.05,0.66
(0+2+7+)(1+2+3+4+),0.4,0.05,0.66
(0+2+7+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(0+2+7+)(1+2+4+6+7+9+),0.4,0.05,0.66
(1+2+8+9+)(1+4+6+9+),0.4,0.07,0.66
(3+6-),0.5,0.06,0.67
(1+3+6+8+)(4+6+7+9+)(1+2+4+6+9+)(1+2+4+6+7+9+),0.4,0.05,0.66
(1+3+6+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(2+3+4+6+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(2+3+4+6+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(2+9-),0.6,0.06,0.67
(3+6+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.4,0.08,0.66
(3+6+)(2+4+6+9+)(4+6+7+9+),0.4,0.05,0.66
(3+6+)(1+2+3+4+),0.4,0.05,0.66
(3+6+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(3+6+)(3+9+),0.4,0.07,0.66
(3+6+)(0+2+5+),0.4,0.06,0.66
(3+6+)(0+1+6+),0.4,0.06,0.66
(3+6+)(1+2+4+6+7+9+),0.4,0.05,0.66
(2+3+7+8+9+)(2+4+6+7+9+)(1+2+4+6+7+9+),0.4,0.05,0.66
(2+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.4,0.07,0.66
(2+9+)(2+4+6+9+)(4+6+7+9+),0.4,0.05,0.66
(2+9+)(1+2+3+4+),0.4,0.05,0.66
(2+9+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(2+9+)(3+9+),0.4,0.07,0.66
(2+9+)(0+2+5+),0.4,0.06,0.66
(2+9+)(0+1+6+),0.4,0.06,0.66
(2+9+)(1+2+4+6+7+9+),0.4,0.05,0.66
(1+6+7+8+9+),0.6,0.07,0.67
(1+2+3+4+6+7+8+),1.0,0.12,0.69
(1+2+7+8+9+),0.6,0.07,0.67
(2+3+7+)(2+4+6+9+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.07,0.66
(2+3+7+)(1+2+3+4+),0.4,0.06,0.66
(2+3+7+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(2+4+6+9+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(1+4+8+9+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(1+4+8+9+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(3+4+8+9+)(4+6+7+9+)(1+2+4+6+9+)(1+2+4+6+7+9+),0.4,0.05,0.66
(3+4+8+9+)(1+2+6+7+8+),0.4,0.06,0.66
(1+2+4+6+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.07,0.66
(1+2+4+6+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(2+6+7+8+)(4+6+7+9+)(1+2+4+6+9+)(1+2+4+6+7+9+),0.4,0.05,0.66
(2+6+7+8+)(1+2+6+7+8+),0.4,0.05,0.66
(2+3+8+9+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(2+3+8+9+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(2+8+9+)(2+4+6+9+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.05,0.66
(2+8+9+)(1+2+3+4+),0.4,0.06,0.66
(2+8+9+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(4+6+7+8+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(4+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(0+3+5+),0.6,0.06,0.67
(1+3+6+9+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(1+3+6+9+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(3+7+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.4,0.08,0.66
(3+7+)(2+4+6+9+)(4+6+7+9+),0.4,0.05,0.66
(3+7+)(1+2+3+4+),0.4,0.05,0.66
(3+7+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(3+7+)(3+9+),0.4,0.07,0.66
(3+7+)(0+2+5+),0.4,0.06,0.66
(3+7+)(0+1+6+),0.4,0.06,0.66
(3+7+)(1+2+4+6+7+9+),0.4,0.05,0.66
(2+3+4+)(2+4+6+9+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(2+3+4+)(1+2+3+4+),0.4,0.05,0.66
(2+3+4+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(2+3+4+6+7+)(2+4+6+7+9+)(1+2+4+6+7+9+),0.4,0.05,0.66
(1+2+4+6+7+8+)(1+2+4+6+7+9+),0.4,0.08,0.67
(0+1+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.4,0.07,0.66
(0+1+)(1+2+3+4+),0.4,0.06,0.66
(0+1+)(2+5+)(0+2+5+),0.4,0.05,0.66
(0+1+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(0+1+)(4+5-),0.4,0.05,0.66
(0+1+)(0+9+)(3+9+),0.4,0.06,0.66
(0+1+)(1+2+4+6+7+9+),0.4,0.05,0.66
(0+1+)(0+6+)(0+1+6+),0.4,0.05,0.66
(2+7+8+)(2+4+6+9+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.07,0.66
(2+7+8+)(1+2+3+4+),0.4,0.06,0.66
(2+7+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(1+2+4+7+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.07,0.66
(1+2+4+7+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(4+6+7+9+)(2+4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(4+5+)(0+2+5+),0.4,0.06,0.66
(2+7+9+)(2+4+6+9+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(2+7+9+)(1+2+3+4+),0.4,0.05,0.66
(2+7+9+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(2+4+6+7+9+)(1+2+4+6+7+9+),0.4,0.07,0.66
(4+5-)(1+4+9+)(4+6+9+)(1+4+6+9+),0.4,0.07,0.66
(4+5-)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(0+2+5+)(1+2+3+4+),0.4,0.08,0.66
(0+2+5+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(2+3+4+7+8+9+),1.0,0.12,0.69
(3+8+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.4,0.1,0.67
(3+8+)(2+4+6+9+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.05,0.66
(3+8+)(1+2+3+4+),0.4,0.05,0.66
(3+8+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(3+8+)(3+9+),0.4,0.07,0.66
(3+8+)(0+2+5+),0.4,0.06,0.66
(3+8+)(0+1+6+),0.4,0.06,0.66
(3+4+9+)(2+4+6+9+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(3+4+9+)(1+2+3+4+),0.4,0.05,0.66
(3+4+9+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(1+3+6+8+9+)(1+4+6+7+9+)(1+2+4+6+7+9+),0.4,0.05,0.66
(8+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.4,0.08,0.66
(8+9+)(2+4+6+9+)(4+6+7+9+),0.4,0.05,0.66
(8+9+)(1+2+3+4+),0.4,0.05,0.66
(8+9+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(8+9+)(0+2+5+),0.4,0.05,0.66
(8+9+)(0+1+6+),0.4,0.06,0.66
(8+9+)(1+2+4+6+7+9+),0.4,0.05,0.66
(2+3+4+8+)(4+6+7+9+)(1+2+4+6+9+)(1+2+4+6+7+9+),0.4,0.05,0.66
(2+3+4+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(2+4+6+7+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.07,0.66
(2+4+6+7+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(2+3+4+6+8+)(2+4+6+7+9+)(1+2+4+6+7+9+),0.4,0.05,0.66
(0+2+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.4,0.07,0.66
(0+2+)(1+2+3+4+),0.4,0.06,0.66
(0+2+)(2+5+)(0+2+5+),0.4,0.05,0.66
(0+2+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(0+2+)(4+5-),0.4,0.05,0.66
(0+2+)(0+9+)(3+9+),0.4,0.06,0.66
(0+2+)(1+2+4+6+7+9+),0.4,0.05,0.66
(0+2+)(0+6+)(0+1+6+),0.4,0.05,0.66
(1+2+4+6+7+9+),0.8,0.09,0.68
(2+7+8+9+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.07,0.66
(2+7+8+9+)(1+2+6+7+8+),0.4,0.06,0.66
(6+7+8+9+)(2+4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(6+7+8+9+)(1+2+6+7+8+),0.4,0.06,0.66
(1+2+4+8+)(4+6+7+9+)(1+2+4+6+7+9+),0.4,0.06,0.66
(1+2+4+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(3+4+7+8+9+)(1+2+4+6+7+9+),0.4,0.08,0.67
(4+6+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.4,0.08,0.66
(4+6+)(2+4+6+9+)(4+6+7+9+),0.4,0.05,0.66
(4+6+)(1+2+3+4+),0.4,0.05,0.66
(4+6+)(1+2+8+)(1+7+8+)(2+6+8+)(1+2+6+8+)(1+2+7+8+)(1+6+7+8+)(2+6+7+8+)(1+2+6+7+8+),0.4,0.06,0.66
(4+6+)(0+2+5+),0.4,0.05,0.66
(4+6+)(0+1+6+),0.4,0.06,0.66
(4+6+)(1+2+4+6+7+9+),0.4,0.05,0.66
