1 1 7.691506996006 4.64079954977477 4.07752463114419 3.41399511257252 4.84688333333333 4.387 4.54007563862721 5.05887171920607 9.41739270857354 9.42624091052202 9.67364440235181 9.62931950536184
1 2 3.92619966178093 4.08870027046648 4.22723727811721 4.58019672897813 4.4094 4.508 5.12143577880658 4.05952566858367 8.49215232254306 6.47579425524805 9.41671871746821 7.34616632381483
1 3 5.48861575174354 3.74932031477737 3.31848833481668 2.78028209352763 3.65268333333333 3.151 3.01610398689955 3.34789337469902 8.46885548610886 5.14600555813118 8.54408769178928 6.78973718400733
1 4 5.72653314604584 4.60589153142191 3.8546343545871 3.12670245170593 4.14021666666667 4.3255 2.80050991296101 4.37772353181081 6.16011796302367 5.68286394756787 2.2654 4.77709547764789
1 5 8.02583360693698 4.22356685591318 3.96537826232287 4.94914582794897 4.3638 6.409 4.99024113282903 5.56705356280517 9.52663147665614 8.50265539546588 9.40380238539526 9.35827231437932
1 6 6.75437568747258 8.46306167230592 8.05613405240256 8.12581232006989 8.49813333333333 6.8315 8.42403044609839 8.32554085270202 8.52658068544038 9.03026459604789 9.5024154589372 9.26481518510637
1 7 5.65069986560616 7.54758738999883 8.0060416178674 8.14385198946147 8.71275 7.3085 8.23335051948308 8.2565719320879 8.88129422389447 9.88826400449772 9.67883887902404 9.61209927685406
1 8 5.05271215173152 3.15196892054229 3.47830994827926 4.68200701319716 3.78916666666667 7.253 5.1393976443145 4.817247783943 9.04004683404997 6.02000211027273 9.72299421385942 7.44576078954553
1 10 6.83906431459229 5.12048094908321 5.17849721668521 5.46525246989058 4.81715 4.786 6.7280682541322 4.05447912565881 9.66738620530523 7.34076436495379 9.46976090014059 9.1194778675999
1 11 8.6259194859501 3.13745822008828 3.64648951733955 4.21290218019582 2.98951666666667 0.941 2.61788077782004 2.73524133303949 9.48846570922624 9.57433496150172 8.60176693459863 6.91614190133165
1 12 7.21893544736655 7.84793720884256 6.86422876163044 6.69444680515066 6.1336 3.803 7.71930618052041 6.04929425253234 9.53094930812294 9.14545044832371 9.62256595084343 7.07474142682252
1 13 4.73028923178843 7.77262461059882 7.62123787121449 7.3851062924979 7.81581666666667 6.5325 7.82397913586731 8.11182085804587 9.21430007011458 9.77538825481413 9.932 9.73042208123218
1 15 7.67847323946001 5.4356707822746 4.45014761616349 4.54851534182231 6.2753 1.069 5.68018746596859 4.37988063248331 8.93262062168476 8.90847438968813 9.78255766183461 6.90591316830188
1 18 6.01695861324569 4.63351912025233 4.56782711468957 3.94383535995483 5.35135 3.915 7.29613333333333 5.22495709055277 9.62022999686497 9.69242275473065 9.81395348837215 8.53165155999195
1 19 6.1575158310581 7.02859583058768 7.03564434549786 6.48685111368404 6.14716666666667 3.168 5.42436472652581 6.08479268896873 9.20247916561292 7.17185832543861 9.11937281199148 8.87342757576075
1 20 6.90058012885869 6.08645687506883 5.03593210962342 4.85722065125248 4.75476666666667 3.996 4.84820222387559 5.57839181613165 9.59616524339531 9.57917451970467 8.73358153158959 8.22723032367239
1 22 7.0067151763438 5.44905428892961 5.02672834605899 4.32764075303883 4.75793333333333 4.768 3.7756284260291 5.49318537222766 8.13235790281588 9.11349670471928 9.71637546769171 9.24055751880672
1 23 6.31478716990555 4.44261236452026 4.40449640110091 4.24586321120465 5.609 2.139 5.07721698924731 3.95504289588869 9.01822200154717 8.85923828197826 9.95117225343926 6.95715813424117
1 24 6.44902097414651 2.64411698869668 3.48630501141832 3.31116208837271 3.2263 2.655 1.93025599084844 3.35615139238874 9.12652101129061 8.91130932570323 9.12403199187508 8.04046558221723
1 25 6.96184270538006 6.7911604290489 5.95823444927922 5.33706165890549 6.5914 6.059 5.7122934166225 6.4728860009987 9.93060593217804 9.14746041324178 9.95127384101345 8.50733504660832
1 27 7.24247390341411 3.83285980086041 3.32736778442432 4.28584561570485 3.67796666666667 5.0845 5.48152269890989 3.13094927777477 9.1453686679587 9.88791275622627 9.61041034647919 7.16092294266604
1 28 6.97896570614976 8.25029206372974 8.2844357689429 5.6944980900698 8.03408333333333 6.157 8.54569327369618 7.94617725351307 9.13044005256942 9.66738512233922 9.61867281856437 9.60412449836825
1 31 8.03613808376907 7.69105876078253 7.23332924337504 6.79369037371155 7.305 5.6795 8.80977321961903 6.8472697248909 8.72599327603662 7.87719281169877 9.12099999999999 8.93104652193385
1 32 5.09272775584239 3.91507895559466 4.88280267528537 5.74587318238258 4.50501666666667 5.534 5.49989180278042 5.12900116998066 9.41766867135413 8.75980853548514 9.60063058328948 8.19452694753219
1 33 6.21712647428491 5.35573655747663 4.86412252905663 4.06798676087062 4.31796666666667 3.4835 5.07368656301905 4.65135554540835 9.01056046097266 9.15594637448431 9.42443794977236 8.14773619630733
