3 2004 4 49.97629 7665.68 3.00544 0.132492 0.169121 1.77418 1.181 0.034436 0.8780407 24.3722 92.2788 30.7467 23.5012 0.214995 0.180457 0.433169 0.313037 43.5527 3.44404 0.346991 1734.7 73 0.12 0.951327 56.436 538 -19.4318 82 37.5 131.4 -24.1712 2830.33 3.03967 7500000 61.7302 91.727 56.881 50.8572 36885.5 0.133139
3 2005 4 50.15291 7922.8 3.12026 0.116897 0.15266 1.79264 0.755 0.044297 0.8855651 25.5985 91.571 31.6336 24.3881 0.213474 0.184107 0.441932 0.323642 43.1093 4.42963 1.33785 1757.9 72 0.1 1.18254 56.887 523 -14.6413 79.9 36.8 127.5 -16.0161 3134.72 3.00534 7800000 60.6905 91.688 57.5479 51.6231 31729 0.138318
3 2006 4 50.37889 8182.36 3.23732 0.106559 0.138805 1.76551 0.892 0.017131 0.8707501 26.8307 90.8199 31.2167 23.9447 0.194124 0.172805 0.414803 0.299985 42.6658 1.71158 -1.24744 1735.97 70 0.09 1.27103 57.355 502 -14.4973 77.9 36.2 123.9 -21.7588 2920.37 2.95238 8000000 59.1908 91.649 58.2148 52.3889 48572.5 0.152569
3 2007 4 46.56016 8443.72 3.34554 0.111444 0.134651 1.77834 1.012 0.039437 0.8761862 27.9 90.6411 29.5761 22.171 0.293005 0.268841 0.645328 0.471267 42.2224 3.94701 0.978332 1752.96 74 0.09 1.53785 57.817 494 -11.591 76.3 35.8 121 -21.3681 2934.95 2.89753 8200000 57.3029 91.605 58.8817 53.1548 36385.7 0.161247
3 2008 4 45.6871 8707.64 3.45687 0.158032 0.182736 1.82767 1.041 0.059863 0.8973845 29.3367 90.3747 29.6204 22.171 0.31264 0.294491 0.706897 0.531739 41.779 5.98652 3.00434 1805.62 82 0.08 1.79 58.255 481 9.34837 74.9 35.6 118.6 3.65935 3869.11 2.85407 8500000 54.4861 91.543 59.5486 53.9206 39886.1 0.157844
3 2009 4 48.98059 8973.53 3.57081 0.147117 0.180248 1.86035 1.073 0.048966 0.9067365 30.6212 90.0116 30.5516 23.0578 0.286846 0.275495 0.661299 0.507237 41.3356 4.8899 1.96973 1841.19 75 0.08 1.85 58.654 469 38.4235 73.9 35.4 116.7 37.5993 5135.92 2.82352 8700000 54.7576 91.501 59.9403 54.298 37639.9 0.179318
3 2010 4 48.94366 9240.98 3.68692 0.137759 0.173713 1.84841 1.107 0.023193 0.89463 31.9268 89.5357 29.7091 21.7276 0.29393 0.284441 0.682775 0.521063 40.8922 2.3293 -0.505468 1831.88 79 0.07 2.24 59.009 457 40.2815 72.9 35.3 115 38.2886 5161.65 2.80934 8900000 52.8278 91.454 60.3319 54.6754 38068.4 0.192743
3 2011 4 48.28767 9509.8 3.80562 0.185231 0.227099 1.83413 1.04 0.021141 0.8829511 34.2 88.9498 30.5073 22.5257 0.310561 0.304206 0.730218 0.553283 40.4487 2.1102 -0.715295 1818.78 76 0.07 3.13 59.319 446 33.7168 72.1 35.2 113.6 27.8271 4771.18 2.80611 9200000 48.1173 91.406 60.7235 55.0527 33029.8 0.188657
3 2012 4 47.29653 9779.39 3.93038 0.167961 0.197101 1.83643 1.04 0.029638 0.8792827 36.9 88.6137 31.3054 22.8805 0.307373 0.307373 0.73782 0.559693 40.0053 2.96275 0.116355 1820.89 75 0.07 4.14832 59.595 436 35.0539 71.3 35 112.2 29.1054 4818.89 2.80342 9500000 49.4518 90.022 61.1152 55.4301 33289.6 0.187926
3 2013 4 43.90166 10049.8 4.05732 0.174359 0.208037 1.87002 1.043 0.046444 0.8906882 38.4 88.1103 32.8131 23.9447 0.297295 0.302996 0.727314 0.562347 39.5619 4.81648 1.92534 1855.95 80 0.07 4.5 59.855 429 36.3911 70.4 34.8 110.5 30.3837 4866.6 2.79704 9700000 51.146 89.949 61.5068 55.8075 33533.1 0.187942
4 1998 6 41.29441 10665.8 4.13416 0.122692 0.157417 0.9211 2.348 0.063168 0.4108107 7.38756 100.172 36.0015 13.8158 0.100458 0.07584 0.187591 0.07564 23.4931 6.31683 3.39812 997.365 39 0.16 0.018686 49.713 601 24.424 95.6 42.9 190.9 22.3533 5141.19 2.78369 11000000 91.391 94.279 47.9641 40.7181 15472.9 0.15413
